Sales_Rep_ID,Sales_Rep_Name,Customer_ID,Loan_Customer,Application_Date,Approved_Date,Approval Status,Product_Type,Customer_Income_Level,Customer_Credit_Score,Customer_Credit_Score_Rating,Loan_Amount,Loan_Interest_Rate,Loan_Interest_Amount,Customer_Acquisition_Cost,Loan_Processed,Loan_Processed_Date,Expected_Repayment_Date,Actual_Repayment_Date,Repayment_Difference_Days,Repayment_Status,Had_Pre-Application_Call
4,Aisha Mohammed,99,Nadiya Champerlen,2024-05-18 18:20:41.255,2024-05-20 18:20:41.255,Approved,Mortgage,Medium,Fair,2,85069,0.08504765303908719,7234.918796382109,2532.2215787337377,False,,,,,,True
14,Zainab Suleiman,100,Kacey Rowbottom,2025-01-13 18:20:41.255,2025-01-15 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,25177,0.025170682158778147,633.7222647115574,221.80279264904507,True,2025-01-18 18:20:41.255,2025-02-17 18:20:41.255,2025-02-13 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,101,Sorcha Roggers,2024-10-12 18:20:41.255,2024-10-14 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,80486,0.08046580308342606,6476.37062697263,2266.7297194404205,True,2024-10-17 18:20:41.255,2024-11-16 18:20:41.255,2024-11-12 18:20:41.255,-4.0,Early,True
20,Adewale Ogunleye,102,Ebony Zini,2024-08-17 18:20:41.255,2024-08-19 18:20:41.255,Approved,Auto Loan,High,Excellent,4,99586,0.0995610101864432,9914.882760427132,3470.208966149496,False,,,,,,True
1,Emeka Okafor,103,Gerek Yve,2024-05-17 18:20:41.255,2024-05-19 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,85613,0.08559151652935114,7327.746504627339,2564.7112766195687,True,2024-05-22 18:20:41.255,2024-06-21 18:20:41.255,2024-06-17 18:20:41.255,-4.0,Early,True
17,Rasheed Lawal,104,Yale Tanser,2024-08-07 18:20:41.255,2024-08-09 18:20:41.255,Approved,Auto Loan,Medium,Excellent,4,22705,0.022699302475078755,515.3876626966631,180.38568194383208,True,2024-08-12 18:20:41.255,2024-09-11 18:20:41.255,2024-09-07 18:20:41.255,-4.0,Early,True
8,Ngozi Okonkwo,105,Anselm Gawne,2024-08-21 18:20:41.255,2024-08-23 18:20:41.255,Approved,Mortgage,Medium,Fair,2,31397,0.031389121330546034,985.5242424151538,344.93348484530384,False,,,,,,True
19,Felix Odion,106,Dahlia Eddoes,2024-05-01 18:20:41.255,2024-05-03 18:20:41.255,Approved,Auto Loan,Low,Fair,2,99121,0.09909612687215509,9822.507191694885,3437.87751709321,True,2024-05-06 18:20:41.255,2024-06-05 18:20:41.255,2024-06-01 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,107,Heidi Milner,2024-11-23 18:20:41.255,2024-11-25 18:20:41.255,Approved,Mortgage,High,Excellent,4,56870,0.0568557292119678,3233.3853202846085,1131.684862099613,True,2024-11-28 18:20:41.255,2024-12-28 18:20:41.255,2024-12-24 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,108,Foster Vannoort,2024-07-28 18:20:41.255,2024-07-30 18:20:41.255,Approved,Auto Loan,Medium,Excellent,4,79839,0.07981896543967464,6372.666381738183,2230.433233608364,True,2024-08-02 18:20:41.255,2024-09-01 18:20:41.255,2024-08-28 18:20:41.255,-4.0,Early,True
4,Aisha Mohammed,109,Hoyt Glavias,2024-11-28 18:20:41.255,2024-11-30 18:20:41.255,Approved,Auto Loan,Low,Excellent,4,98917,0.09889217806330611,9782.11757748805,3423.7411521208173,True,2024-12-03 18:20:41.255,2025-01-02 18:20:41.255,2024-12-29 18:20:41.255,-4.0,Early,True
4,Aisha Mohammed,110,Sammy Cheese,2024-08-12 18:20:41.255,2024-08-14 18:20:41.255,Approved,Personal Loan,Low,Fair,2,38042,0.038032453854082625,1446.8306095170112,506.3907133309539,False,,,,,,True
16,Chika Umeh,111,Minette Worters,2024-08-16 18:20:41.255,2024-08-18 18:20:41.255,Approved,Personal Loan,High,Fair,2,77667,0.07764751047487081,6030.6491960517915,2110.7272186181267,False,,,,,,True
8,Ngozi Okonkwo,112,Pansy Kiddie,2025-02-21 18:20:41.255,2025-02-23 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,16081,0.016076964681864852,258.5336690490687,90.48678416717404,True,2025-02-26 18:20:41.255,2025-03-28 18:20:41.255,2025-03-24 18:20:41.255,-4.0,Early,True
4,Aisha Mohammed,113,Dollie Sealy,2024-12-21 18:20:41.255,2024-12-23 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,79215,0.07919512202437189,6273.441591160619,2195.7045569062166,True,2024-12-26 18:20:41.255,2025-01-25 18:20:41.255,2025-01-21 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,114,Rea Hasser,2024-04-24 18:20:41.255,2024-04-26 18:20:41.255,Approved,Personal Loan,Low,Good,3,28918,0.028910743403405745,836.0408777396874,292.6143072088906,True,2024-04-29 18:20:41.255,2024-05-29 18:20:41.255,2024-05-25 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,115,Shermie Andrin,2025-02-11 18:20:41.255,2025-02-13 18:20:41.255,Approved,Auto Loan,Low,Fair,2,96940,0.0969156741657844,9395.00545363114,3288.251908770899,False,,,,,,True
13,Bola Akinwunmi,116,Arch Van der Kruis,2025-02-01 18:20:41.255,2025-02-03 18:20:41.255,Approved,Mortgage,Low,Fair,2,75352,0.0753330913940601,5676.499102725216,1986.7746859538256,False,,,,,,True
4,Aisha Mohammed,117,Tybi Silliman,2025-01-01 18:20:41.255,2025-01-03 18:20:41.255,Approved,Personal Loan,High,Excellent,4,38044,0.0380344533522086,1446.982743331424,506.44396016599836,True,2025-01-06 18:20:41.255,2025-02-05 18:20:41.255,2025-02-01 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,118,Pablo Small,2024-04-07 18:20:41.255,2024-04-09 18:20:41.255,Approved,Mortgage,Low,Fair,2,62486,0.062470319949692626,3903.5204123764934,1366.2321443317726,True,2024-04-12 18:20:41.255,2024-05-12 18:20:41.255,2024-05-08 18:20:41.255,-4.0,Early,True
2,Chioma Nwosu,119,Bee Blazewicz,2025-01-05 18:20:41.255,2025-01-07 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,49433,0.049420595430546936,2443.0082939182266,855.0529028713793,False,,,,,,True
20,Adewale Ogunleye,120,Gleda Cokely,2024-11-30 18:20:41.255,2024-12-02 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,95384,0.09536006462377943,9095.824404074576,3183.5385414261013,False,,,,,,True
14,Zainab Suleiman,121,Kerr Simmell,2024-05-12 18:20:41.255,2024-05-14 18:20:41.255,Approved,Personal Loan,Low,Good,3,76483,0.07646380758429634,5848.181395469737,2046.8634884144078,True,2024-05-17 18:20:41.255,2024-06-16 18:20:41.255,2024-06-12 18:20:41.255,-4.0,Early,True
2,Chioma Nwosu,122,Rich Mathiasen,2024-10-18 18:20:41.255,2024-10-20 18:20:41.255,Approved,Mortgage,High,Fair,2,92535,0.09251177954333463,8560.57752004247,2996.2021320148647,False,,,,,,True
20,Adewale Ogunleye,123,Kane Tixall,2025-02-01 18:20:41.255,2025-02-03 18:20:41.255,Approved,Personal Loan,High,Fair,2,35900,0.03589099136116835,1288.4865898659436,450.97030645308024,True,2025-02-06 18:20:41.255,2025-03-08 18:20:41.255,2025-03-04 18:20:41.255,-4.0,Early,True
2,Chioma Nwosu,124,Job Sleney,2024-10-14 18:20:41.255,2024-10-16 18:20:41.255,Approved,Auto Loan,Low,Excellent,4,98202,0.0981773574832717,9641.212859572246,3374.4245008502858,True,2024-10-19 18:20:41.255,2024-11-18 18:20:41.255,2024-11-14 18:20:41.255,-4.0,Early,True
8,Ngozi Okonkwo,125,Fields Langdon,2024-05-29 18:20:41.255,2024-05-31 18:20:41.255,Approved,Mortgage,Medium,Good,3,69920,0.06990245448392453,4887.579617516003,1710.652866130601,True,2024-06-03 18:20:41.255,2024-07-03 18:20:41.255,2024-06-29 18:20:41.255,-4.0,Early,False
12,Yakubu Bello,126,Malynda Tumber,2024-03-29 18:20:41.255,2024-03-31 18:20:41.255,Approved,Personal Loan,High,Good,3,61878,0.06186247251939763,3827.9260745552865,1339.77412609435,True,2024-04-03 18:20:41.255,2024-05-03 18:20:41.255,2024-04-29 18:20:41.255,-4.0,Early,False
3,Tunde Balogun,127,Benedicto Hoxey,2024-12-27 18:20:41.255,2024-12-29 18:20:41.255,Approved,Auto Loan,Low,Fair,2,74804,0.0747852289075442,5594.234263199936,1957.9819921199776,True,2025-01-01 18:20:41.255,2025-01-31 18:20:41.255,2025-01-27 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,128,Cary Garron,2025-02-14 18:20:41.255,2025-02-16 18:20:41.255,Approved,Mortgage,Low,Excellent,4,34897,0.0348882430509942,1217.4950177505445,426.1232562126906,False,,,,,,True
16,Chika Umeh,129,Dylan Meaker,2024-03-23 18:20:41.255,2024-03-25 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,9835,0.00983253203445935,96.70295255890771,33.846033395617695,False,,,,,,True
12,Yakubu Bello,130,Jodee Judkins,2024-03-15 18:20:41.255,2024-03-17 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,96995,0.09697066036424858,9405.66920203029,3291.9842207106017,True,2024-03-20 18:20:41.255,2024-04-19 18:20:41.255,2024-04-15 18:20:41.255,-4.0,Early,False
6,Funke Adeyemi,131,Gordon Gowar,2024-04-28 18:20:41.255,2024-04-30 18:20:41.255,Approved,Auto Loan,Low,Fair,2,24882,0.024875756185197516,618.9585654000846,216.6354978900296,True,2024-05-03 18:20:41.255,2024-06-02 18:20:41.255,2024-05-29 18:20:41.255,-4.0,Early,False
5,Obinna Eze,132,Wallache Simchenko,2024-09-09 18:20:41.255,2024-09-11 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,20106,0.020100954660380244,404.14979440160516,141.45242804056178,True,2024-09-14 18:20:41.255,2024-10-14 18:20:41.255,2024-10-10 18:20:41.255,-4.0,Early,True
11,Kemi Adebanjo,133,Nomi Mallinder,2024-09-02 18:20:41.255,2024-09-04 18:20:41.255,Approved,Personal Loan,Low,Fair,2,56032,0.056017939497186205,3138.7971859063373,1098.579015067218,True,2024-09-07 18:20:41.255,2024-10-07 18:20:41.255,2024-10-03 18:20:41.255,-4.0,Early,True
5,Obinna Eze,134,Heath Olford,2024-12-18 18:20:41.255,2024-12-20 18:20:41.255,Approved,Personal Loan,High,Fair,2,94483,0.09445929071802978,8924.797164911608,3123.6790077190626,True,2024-12-23 18:20:41.255,2025-01-22 18:20:41.255,2025-01-18 18:20:41.255,-4.0,Early,True
18,Amaka Obi,135,Arne Corain,2024-04-23 18:20:41.255,2024-04-25 18:20:41.255,Approved,Personal Loan,Low,Fair,2,92682,0.09265874265559344,8587.797586805711,3005.7291553819987,False,,,,,,True
6,Funke Adeyemi,136,Allianora Babalola,2024-10-03 18:20:41.255,2024-10-05 18:20:41.255,Approved,Personal Loan,High,Good,3,93551,0.09352752459132757,8749.593453043286,3062.35770856515,True,2024-10-08 18:20:41.255,2024-11-07 18:20:41.255,2024-11-03 18:20:41.255,-4.0,Early,True
9,Ibrahim Danjuma,137,Reggie Mulliner,2025-02-07 18:20:41.255,2025-02-09 18:20:41.255,Approved,Personal Loan,Low,Good,3,91650,0.09162700162259273,8397.614698710624,2939.165144548718,True,2025-02-12 18:20:41.255,2025-03-14 18:20:41.255,2025-03-10 18:20:41.255,-4.0,Early,True
16,Chika Umeh,138,Tripp Steed,2024-07-02 18:20:41.255,2024-07-04 18:20:41.255,Approved,Auto Loan,Medium,Good,3,76058,0.07603891423252764,5783.367738697587,2024.1787085441554,False,,,,,,True
14,Zainab Suleiman,139,Goran Kwietek,2024-12-31 18:20:41.255,2025-01-02 18:20:41.255,Approved,Mortgage,Low,Fair,2,51812,0.0517989984513887,2683.8097077633515,939.3333977171729,False,,,,,,True
1,Emeka Okafor,140,Langsdon Tranfield,2024-07-08 18:20:41.255,2024-07-10 18:20:41.255,Approved,Auto Loan,High,Fair,2,42346,0.042335373821170884,1792.7337398313023,627.4568089409557,False,,,,,,True
11,Kemi Adebanjo,141,Ethyl Runham,2024-08-13 18:20:41.255,2024-08-15 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,52944,0.05293071439068794,2802.363742700582,980.8273099452036,False,,,,,,True
17,Rasheed Lawal,142,Odille Panketh,2025-01-18 18:20:41.255,2025-01-20 18:20:41.255,Approved,Mortgage,Low,Fair,2,16166,0.016161943352218593,261.2739762319658,91.44589168118802,False,,,,,,True
5,Obinna Eze,143,Maribeth Pristnor,2024-10-04 18:20:41.255,2024-10-06 18:20:41.255,Approved,Mortgage,Medium,Fair,2,33548,0.03353958156502718,1125.1858823435318,393.8150588202361,True,2024-10-09 18:20:41.255,2024-11-08 18:20:41.255,2024-11-04 18:20:41.255,-4.0,Early,True
19,Felix Odion,144,Pris Stallebrass,2024-09-20 18:20:41.255,2024-09-22 18:20:41.255,Approved,Mortgage,Medium,Good,3,98079,0.09805438834852452,9617.076354834937,3365.9767241922277,True,2024-09-25 18:20:41.255,2024-10-25 18:20:41.255,2024-10-21 18:20:41.255,-4.0,Early,True
16,Chika Umeh,145,Kayle Mingaud,2024-07-29 18:20:41.255,2024-07-31 18:20:41.255,Approved,Auto Loan,High,Fair,2,39560,0.039550072931694144,1564.6008851778204,547.6103098122371,True,2024-08-03 18:20:41.255,2024-09-02 18:20:41.255,2024-08-29 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,146,Cody Blabey,2024-12-28 18:20:41.255,2024-12-30 18:20:41.255,Approved,Mortgage,Low,Fair,2,36292,0.03628289299385854,1316.7787525331141,460.8725633865899,True,2025-01-02 18:20:41.255,2025-02-01 18:20:41.255,2025-01-28 18:20:41.255,-4.0,Early,True
10,Chinedu Opara,147,Sascha St. Quintin,2024-04-14 18:20:41.255,2024-04-16 18:20:41.255,Approved,Auto Loan,Low,Excellent,4,32445,0.03243685834855451,1052.4138691188512,368.3448541915979,True,2024-04-19 18:20:41.255,2024-05-19 18:20:41.255,2024-05-15 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,148,Cele Evason,2024-05-29 18:20:41.255,2024-05-31 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,5090,0.005088722730594621,25.90159869872662,9.065559544554317,True,2024-06-03 18:20:41.255,2024-07-03 18:20:41.255,2024-06-29 18:20:41.255,-4.0,Early,True
5,Obinna Eze,149,Shena Parren,2024-03-24 18:20:41.255,2024-03-26 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,69986,0.06996843792208156,4896.8110964148,1713.88388374518,True,2024-03-29 18:20:41.255,2024-04-28 18:20:41.255,2024-04-24 18:20:41.255,-4.0,Early,False
14,Zainab Suleiman,150,Gage Nickless,2024-06-28 18:20:41.255,2024-06-30 18:20:41.255,Approved,Personal Loan,High,Fair,2,96810,0.0967857067875963,9369.824274107199,3279.4384959375193,False,,,,,,True
3,Tunde Balogun,151,Sunny Swindells,2024-12-11 18:20:41.255,2024-12-13 18:20:41.255,Approved,Mortgage,Low,Fair,2,82175,0.08215437925080804,6751.036114935151,2362.8626402273026,False,,,,,,True
20,Adewale Ogunleye,152,Alberik Mereweather,2024-11-16 18:20:41.255,2024-11-18 18:20:41.255,Approved,Personal Loan,Low,Excellent,4,83285,0.08326410071072161,6934.650627692449,2427.127719692357,True,2024-11-21 18:20:41.255,2024-12-21 18:20:41.255,2024-12-17 18:20:41.255,-4.0,Early,True
1,Emeka Okafor,153,Scottie Swiffen,2024-06-07 18:20:41.255,2024-06-09 18:20:41.255,Approved,Mortgage,Low,Excellent,4,94529,0.0945052791749271,8933.489535126684,3126.7213372943393,True,2024-06-12 18:20:41.255,2024-07-12 18:20:41.255,2024-07-08 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,154,Nance Suttling,2024-09-14 18:20:41.255,2024-09-16 18:20:41.255,Approved,Personal Loan,High,Excellent,4,13017,0.013013733552878227,169.39976965781588,59.28991938023555,False,,,,,,True
1,Emeka Okafor,155,Prentice Pearmain,2024-10-21 18:20:41.255,2024-10-23 18:20:41.255,Approved,Personal Loan,Medium,Excellent,4,23156,0.023150189302485077,536.0657834883444,187.62302422092054,True,2024-10-26 18:20:41.255,2024-11-25 18:20:41.255,2024-11-21 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,156,Willey Chastanet,2024-09-11 18:20:41.255,2024-09-13 18:20:41.255,Approved,Mortgage,Low,Fair,2,54955,0.05494120975635115,3019.2941821602776,1056.7529637560972,True,2024-09-16 18:20:41.255,2024-10-16 18:20:41.255,2024-10-12 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,157,Sloan Wagg,2024-06-07 18:20:41.255,2024-06-09 18:20:41.255,Approved,Auto Loan,High,Excellent,4,5107,0.005105718464665369,26.07490419904604,9.126216469666113,True,2024-06-12 18:20:41.255,2024-07-12 18:20:41.255,2024-07-08 18:20:41.255,-4.0,Early,False
17,Rasheed Lawal,158,Myles Pauncefort,2024-03-17 18:20:41.255,2024-03-19 18:20:41.255,Approved,Auto Loan,High,Fair,2,10874,0.010871271310900963,118.21420423473707,41.374971482157974,True,2024-03-22 18:20:41.255,2024-04-21 18:20:41.255,2024-04-17 18:20:41.255,-4.0,Early,False
9,Ibrahim Danjuma,159,Colver Itter,2024-10-13 18:20:41.255,2024-10-15 18:20:41.255,Approved,Personal Loan,High,Excellent,4,30901,0.030893245795305377,954.6321883207314,334.121265912256,False,,,,,,True
17,Rasheed Lawal,160,Almeta Kalinsky,2024-03-16 18:20:41.255,2024-03-18 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,65169,0.0651526466856819,4245.932831859203,1486.076491150721,True,2024-03-21 18:20:41.255,2024-04-20 18:20:41.255,2024-04-16 18:20:41.255,-4.0,Early,False
8,Ngozi Okonkwo,161,Kath Cunney,2024-10-15 18:20:41.255,2024-10-17 18:20:41.255,Approved,Mortgage,Low,Fair,2,11875,0.01187202012294914,140.98023896002104,49.343083636007364,True,2024-10-20 18:20:41.255,2024-11-19 18:20:41.255,2024-11-15 18:20:41.255,-4.0,Early,True
7,Segun Oladipo,162,Darrelle Antoniewski,2024-07-17 18:20:41.255,2024-07-19 18:20:41.255,Approved,Auto Loan,Medium,Good,3,92505,0.09248178707144507,8555.027713044026,2994.259699565409,True,2024-07-22 18:20:41.255,2024-08-21 18:20:41.255,2024-08-17 18:20:41.255,-4.0,Early,True
3,Tunde Balogun,163,Norman Cliff,2024-11-24 18:20:41.255,2024-11-26 18:20:41.255,Approved,Auto Loan,Medium,Fair,2,94245,0.0942213504410393,8879.891172315749,3107.961910310512,False,,,,,,True
13,Bola Akinwunmi,164,Merrili Whitear,2024-11-25 18:20:41.255,2024-11-27 18:20:41.255,Approved,Mortgage,Low,Fair,2,38384,0.03837436803362356,1472.9617426026068,515.5366099109124,True,2024-11-30 18:20:41.255,2024-12-30 18:20:41.255,2024-12-26 18:20:41.255,-4.0,Early,True
4,Aisha Mohammed,165,Isidro Cypler,2024-07-05 18:20:41.255,2024-07-07 18:20:41.255,Approved,Personal Loan,High,Fair,2,47999,0.04798695527422617,2303.325866207582,806.1640531726536,True,2024-07-10 18:20:41.255,2024-08-09 18:20:41.255,2024-08-05 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,166,Weidar Silkstone,2024-06-09 18:20:41.255,2024-06-11 18:20:41.255,Approved,Auto Loan,Low,Good,3,64218,0.06420188532678298,4122.916671915349,1443.020835170372,True,2024-06-14 18:20:41.255,2024-07-14 18:20:41.255,2024-07-10 18:20:41.255,-4.0,Early,True
18,Amaka Obi,167,Raddy Delete,2024-03-18 18:20:41.255,2024-03-20 18:20:41.255,Approved,Mortgage,Medium,Fair,2,33081,0.033072698752613094,1094.0779474351937,382.92728160231775,True,2024-03-23 18:20:41.255,2024-04-22 18:20:41.255,2024-04-18 18:20:41.255,-4.0,Early,False
17,Rasheed Lawal,168,Jana Renyard,2024-08-17 18:20:41.255,2024-08-19 18:20:41.255,Approved,Personal Loan,High,Fair,2,67942,0.06792495083733983,4614.957009790543,1615.23495342669,True,2024-08-22 18:20:41.255,2024-09-21 18:20:41.255,2024-09-17 18:20:41.255,-4.0,Early,True
14,Zainab Suleiman,169,Celesta Willavoys,2024-03-16 18:20:41.255,2024-03-18 18:20:41.255,Approved,Mortgage,High,Fair,2,22183,0.022177433464200487,491.9620065363594,172.18670228772578,True,2024-03-21 18:20:41.255,2024-04-20 18:20:41.255,2024-04-16 18:20:41.255,-4.0,Early,False
5,Obinna Eze,170,Eldridge Fiddeman,2024-04-02 18:20:41.255,2024-04-04 18:20:41.255,Approved,Auto Loan,Low,Good,3,16636,0.016631825411821632,276.68704755106467,96.84046664287263,True,2024-04-07 18:20:41.255,2024-05-07 18:20:41.255,2024-05-03 18:20:41.255,-4.0,Early,False
12,Yakubu Bello,171,Merna McCulloch,2024-10-06 18:20:41.255,2024-10-08 18:20:41.255,Approved,Personal Loan,Medium,Good,3,45246,0.04523464610382794,2046.6867976137992,716.3403791648296,False,,,,,,True
20,Adewale Ogunleye,172,Rosalia Sigart,2024-03-20 18:20:41.255,2024-03-22 18:20:41.255,Approved,Mortgage,Medium,Good,3,82854,0.08283320886457499,6863.062687265496,2402.071940542923,True,2024-03-25 18:20:41.255,2024-04-24 18:20:41.255,2024-04-20 18:20:41.255,-4.0,Early,False
19,Felix Odion,173,Mel Bennet,2024-10-30 18:20:41.255,2024-11-01 18:20:41.255,Approved,Auto Loan,Medium,Excellent,4,6697,0.006695319474811823,44.838554522814775,15.69349408298517,True,2024-11-04 18:20:41.255,2024-12-04 18:20:41.255,2024-11-30 18:20:41.255,-4.0,Early,True
11,Kemi Adebanjo,174,Vaughn Artin,2024-08-10 18:20:41.255,2024-08-12 18:20:41.255,Approved,Personal Loan,Medium,Excellent,4,22318,0.022312399587703487,497.9681339983664,174.28884689942822,True,2024-08-15 18:20:41.255,2024-09-14 18:20:41.255,2024-09-10 18:20:41.255,-4.0,Early,True
12,Yakubu Bello,175,Onofredo Franc,2024-09-07 18:20:41.255,2024-09-09 18:20:41.255,Approved,Personal Loan,Low,Good,3,61086,0.06107067126151336,3730.563024680805,1305.6970586382818,False,,,,,,True
7,Segun Oladipo,176,Morrie Flaxon,2024-04-08 18:20:41.255,2024-04-10 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,10212,0.010209437431204768,104.25877504746309,36.49057126661208,False,,,,,,True
6,Funke Adeyemi,177,Townsend Trobe,2024-12-07 18:20:41.255,2024-12-09 18:20:41.255,Approved,Personal Loan,High,Good,3,60159,0.06014390388012609,3618.1971135245053,1266.3689897335769,True,2024-12-12 18:20:41.255,2025-01-11 18:20:41.255,2025-01-07 18:20:41.255,-4.0,Early,True
8,Ngozi Okonkwo,178,Bentley Fortesquieu,2024-03-25 18:20:41.255,2024-03-27 18:20:41.255,Approved,Personal Loan,Low,Good,3,13848,0.013844525024218922,191.71898253538362,67.10164388738426,False,,,,,,True
12,Yakubu Bello,179,Kendall Figg,2025-02-22 18:20:41.255,2025-02-24 18:20:41.255,Approved,Personal Loan,Low,Fair,2,43490,0.043479086749225945,1890.9054827238363,661.8169189533427,True,2025-02-27 18:20:41.255,2025-03-29 18:20:41.255,2025-03-25 18:20:41.255,-4.0,Early,True
15,Gbenga Adesina,180,Jory Barrabeale,2024-07-28 18:20:41.255,2024-07-30 18:20:41.255,Approved,Mortgage,Low,Fair,2,80338,0.08031784022210425,6452.574647763411,2258.4011267171936,True,2024-08-02 18:20:41.255,2024-09-01 18:20:41.255,2024-08-28 18:20:41.255,-4.0,Early,True
4,Aisha Mohammed,181,Filippo Ferrara,2024-06-19 18:20:41.255,2024-06-21 18:20:41.255,Approved,Personal Loan,High,Good,3,34348,0.03433938081541533,1179.4890522478856,412.8211682867599,True,2024-06-24 18:20:41.255,2024-07-24 18:20:41.255,2024-07-20 18:20:41.255,-4.0,Early,True
13,Bola Akinwunmi,182,Ricoriki Matlock,2024-08-28 18:20:41.255,2024-08-30 18:20:41.255,Approved,Personal Loan,Medium,Fair,2,93939,0.09391542722776583,8822.321318349093,3087.8124614221824,False,,,,,,True
10,Chinedu Opara,183,Rea Pattrick,2024-05-13 18:20:41.255,2024-05-15 18:20:41.255,Approved,Mortgage,Medium,Excellent,4,37786,0.03777651809395842,1427.4235126983128,499.59822944440947,True,2024-05-18 18:20:41.255,2024-06-17 18:20:41.255,2024-06-13 18:20:41.255,-4.0,Early,True
